"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","13/1342","109/25730",0.119266055045872,2.28667332066339,3.15778912581814,0.0044429371107264,0.0385548209275258,0.0295824634690806,"Acvr1/Acvr2b/Atoh8/Cited2/Ep300/Fkbp8/Flcn/Notch2/Sdcbp/Tgfbr2/Tgfbr3/Thbs1/Ube2o",13
"GO:0010662","regulation of striated muscle cell apoptotic process","10/1342","73/25730",0.136986301369863,2.62642141151012,3.26430848773381,0.00448432329086261,0.0387908155556106,0.0297635381647027,"Atg7/Bag3/Capn1/Hsf1/Hspa8/Mff/Nupr1/Ptpn1/Rapgef3/Sirt5",10
"GO:0051058","negative regulation of small GTPase mediated signal transduction","10/1342","73/25730",0.136986301369863,2.62642141151012,3.26430848773381,0.00448432329086261,0.0387908155556106,0.0297635381647027,"Arhgap29/Arhgap44/Csnk1e/Cul3/Flcn/Git1/Gmip/Kank1/Spry2/Stmn1",10
"GO:0014855","striated muscle cell proliferation","12/1342","97/25730",0.123711340206186,2.37190222317821,3.17547667087211,0.0045704006704751,0.0394106947405164,0.0302391610025623,"Cited2/Dyrk1a/Fgfr2/Fos/Kcnk2/Mapk1/Pim1/Rxrb/Sav1/Stat3/Tgfbr2/Tgfbr3",12
"GO:0048678","response to axon injury","12/1342","97/25730",0.123711340206186,2.37190222317821,3.17547667087211,0.0045704006704751,0.0394106947405164,0.0302391610025623,"Bax/Cst3/Erbb2/Inpp5f/Jun/Kcnk2/Lamb2/Map2k1/Mapk8ip3/Rtca/Scarf1/Sod2",12
"GO:0043122","regulation of canonical NF-kappaB signal transduction","26/1342","287/25730",0.0905923344947735,1.73691562336105,2.94492454487661,0.00458799598772904,0.0394844870669107,0.0302957806093286,"Ajuba/Fadd/Faf1/Il1r1/Irak4/Lamtor5/Lims1/Mtdh/Nfkbia/Nkiras1/Pink1/Ppm1b/Pycard/Riok3/Ripk2/Sharpin/Sqstm1/Stat3/Tab2/Tank/Tgfbr3/Tlr3/Tnip3/Trim25/Trim8/Ube2v1",26
"GO:0015931","nucleobase-containing compound transport","23/1342","244/25730",0.0942622950819672,1.80727932373995,2.97212808353703,0.00459340292199657,0.0394844870669107,0.0302957806093286,"Abcc5/Akap8l/Alkbh5/Bicd2/Cpsf6/Eif4a3/Eif4e/Hsf1/Lrpprc/Nrde2/Nup153/Nup54/Nup62cl/Parp11/Slc25a26/Slc25a5/Slc35a4/Slc35a5/Slc35b2/Slc35b3/Slc35c2/Tgfbr2/Zfp36l1",23
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","8/1342","51/25730",0.156862745098039,3.00751000847433,3.366304299436,0.00461977068015686,0.0396488011121154,0.0304218560033464,"Efr3b/Inpp5e/Pi4ka/Pik3c2a/Pik3cb/Pip5k1b/Pip5k1c/Tmem150a",8
"GO:0150052","regulation of postsynapse assembly","9/1342","62/25730",0.145161290322581,2.78315946348733,3.29753664465499,0.00465547170395387,0.0398925764976737,0.0306089007428744,"Cyfip2/Pdlim5/Psd/Ptpn1/Rac3/Rhog/S1pr2/Samd4/Vps35",9
"GO:0032367","intracellular cholesterol transport","6/1342","31/25730",0.193548387096774,3.71087928464978,3.5426849457847,0.0047641852719502,0.0407602517711295,0.0312746533378166,"Ldlr/Npc1/Npc2/Scp2/Stard4/Tmem97",6
"GO:0031468","nuclear membrane reassembly","5/1342","22/25730",0.227272727272727,4.35747188727815,3.69563607599893,0.00479342818391275,0.040818803553662,0.0313195791324681,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Reep4",5
"GO:0033490","cholesterol biosynthetic process via lathosterol","5/1342","22/25730",0.227272727272727,4.35747188727815,3.69563607599893,0.00479342818391275,0.040818803553662,0.0313195791324681,"Fdps/Hsd17b7/Lss/Nsdhl/Pmvk",5
"GO:0036499","PERK-mediated unfolded protein response","5/1342","22/25730",0.227272727272727,4.35747188727815,3.69563607599893,0.00479342818391275,0.040818803553662,0.0313195791324681,"Abca7/Akt1/Ptpn1/Qrich1/Rpap2",5
"GO:0042983","amyloid precursor protein biosynthetic process","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Abca7/Ago2/Pawr/Soat1",4
"GO:0042984","regulation of amyloid precursor protein biosynthetic process","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Abca7/Ago2/Pawr/Soat1",4
"GO:0046753","non-lytic viral release","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Chmp1a/Chmp2a/Chmp2b/Chmp7",4
"GO:0061684","chaperone-mediated autophagy","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Atg7/Bag3/Hspa8/Snca",4
"GO:0070142","synaptic vesicle budding","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Ap1g1/Ap3s1/Arf1/Dnm2",4
"GO:1904507","positive regulation of telomere maintenance in response to DNA damage","4/1342","14/25730",0.285714285714286,5.47796465829253,3.9313579595103,0.00483973588747771,0.0408315371864825,0.0313293494340459,"Ino80b/Ino80c/Mcrs1/Tfpt",4
"GO:0030705","cytoskeleton-dependent intracellular transport","21/1342","217/25730",0.0967741935483871,1.85543964232489,2.96850710586027,0.00487709058131733,0.0410751185961888,0.0315162453391762,"Ap3s1/Arl8a/Bicd2/Bloc1s1/Cln3/Copg2/Hdac6/Hook2/Hspa8/Ift43/Klc3/Lamp1/Map2k1/Map6/Mapk8ip3/Myo19/Myo5c/Rhot1/Snapin/Ubb/Wdpcp",21
"GO:0035794","positive regulation of mitochondrial membrane permeability","7/1342","41/25730",0.170731707317073,3.27341790556505,3.41741108187024,0.00489207918825232,0.0410751185961888,0.0315162453391762,"Acaa2/Bax/Bcl2l1/Ier3/Lrrk2/Rhot1/Slc25a5",7
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","7/1342","41/25730",0.170731707317073,3.27341790556505,3.41741108187024,0.00489207918825232,0.0410751185961888,0.0315162453391762,"Cirbp/Dazap1/Eif1/Eif4a3/Hspa8/Prdx6/Upf3b",7
"GO:0044772","mitotic cell cycle phase transition","37/1342","453/25730",0.0816777041942605,1.56599651931321,2.85101639947431,0.00490058881556167,0.0410751185961888,0.0315162453391762,"Acvr1/Akt1/Appl2/Arpp19/Bcl7b/Ccdc57/Ccnj/Ccny/Cdc25b/Cdk7/Cdkn2d/Chmp2a/Chmp7/Clasp2/Cpsf3/Ctdsp2/Cul3/Dusp1/E2f6/Eif4e/Fbxw7/Hspa8/Ier3/Ints3/Klhl22/Mta3/Nbn/Nfatc1/Ppm1d/Ppp2ca/Rpl17/Rps27l/Smarcd3/Tmod3/Wac/Zfp36l1/Zfyve19",37
"GO:0010927","cellular component assembly involved in morphogenesis","16/1342","149/25730",0.10738255033557,2.05883235479451,3.04061334441753,0.00491368713406026,0.0410751185961888,0.0315162453391762,"Agfg1/Agfg2/Ankrd23/AU040320/Dcaf17/Ep300/Gnpat/Myom1/Myom3/Pmp22/Slc9a8/Tbc1d20/Tmod1/Tmod3/Tnnt1/Wdr1",16
"GO:0032989","cellular anatomical entity morphogenesis","16/1342","149/25730",0.10738255033557,2.05883235479451,3.04061334441753,0.00491368713406026,0.0410751185961888,0.0315162453391762,"Agfg1/Agfg2/Ankrd23/AU040320/Dcaf17/Ep300/Gnpat/Myom1/Myom3/Pmp22/Slc9a8/Tbc1d20/Tmod1/Tmod3/Tnnt1/Wdr1",16
"GO:0030032","lamellipodium assembly","10/1342","74/25730",0.135135135135135,2.59092923027349,3.21493255080893,0.00494830442868997,0.041301343987249,0.0316898242640893,"Ajuba/Aqp1/Auts2/Dnm2/Golph3/Nckap1/Pmp22/Pxn/Vav2/Whamm",10
"GO:0006661","phosphatidylinositol biosynthetic process","12/1342","98/25730",0.122448979591837,2.34769913926823,3.13555454396784,0.00496714624799333,0.0413954093563712,0.0317619990344246,"Efr3b/Inpp5e/Mtmr3/Pgap1/Pi4ka/Pigm/Pigyl/Pik3c2a/Pik3cb/Pip5k1b/Pip5k1c/Tmem150a",12
"GO:0006900","vesicle budding from membrane","11/1342","86/25730",0.127906976744186,2.45234464353793,3.16464972024353,0.0050313015188332,0.0418026221937099,0.0320744465726289,"Ap1g1/Ap3s1/Arf1/Chmp7/Cul3/Dnm2/Golph3/Tbc1d20/Tmed10/Trappc11/Trappc6b",11
"GO:0097194","execution phase of apoptosis","11/1342","86/25730",0.127906976744186,2.45234464353793,3.16464972024353,0.0050313015188332,0.0418026221937099,0.0320744465726289,"Akt1/Bax/Bbc3/Bcl2l1/Casp9/Cecr2/Col6a1/Dnase2a/Fadd/Hsf1/Sharpin",11
"GO:0051170","import into nucleus","20/1342","204/25730",0.0980392156862745,1.87969375529646,2.95906720336141,0.00512709844248182,0.0425339107512111,0.0326355519420015,"Akap1/Akt1/Appl2/Bag3/Chp1/Dyrk1a/Ep300/Hspa8/Jup/Lrrk2/Mapk1/Nfkbia/Nr4a1/Nup153/Nup54/Nup62cl/Sqstm1/Stat3/Tmco6/Txnip",20
"GO:2001222","regulation of neuron migration","9/1342","63/25730",0.142857142857143,2.73898232914626,3.24173497439866,0.00518568773900087,0.0429102748092927,0.0329243297324678,"Arhgef2/Gnrh1/Il1r1/Mapk8ip3/Nsmf/Plaa/Rnf7/Stat3/Tbc1d24",9
"GO:0090316","positive regulation of intracellular protein transport","13/1342","111/25730",0.117117117117117,2.24547199957036,3.08470749753574,0.00518816382823166,0.0429102748092927,0.0329243297324678,"Bag3/Cd81/Dctn1/Ep300/Ergic3/Jup/Mapk1/Oaz2/Pdcd10/Prkaca/Rapgef3/Vamp2/Zfand1",13
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","8/1342","52/25730",0.153846153846154,2.94967327754213,3.30128130124218,0.00521540630251903,0.043070432410682,0.0330472159572878,"Arhgef2/Clasp2/Dyrk1a/Gas2l1/Hdac6/Sgk1/Snca/Stmn1",8
"GO:0030098","lymphocyte differentiation","39/1342","486/25730",0.0802469135802469,1.53856414785377,2.81174613097489,0.00528850052613136,0.0435644279783953,0.0334262504200139,"Adrm1/Armc5/Bad/Bax/Brd2/Clptm1/Dnajb9/Egr1/Ep300/Erbb2/Fadd/Fnip1/Fosl2/Fzd5/Fzd8/Gon4l/Hdac5/Hmgb1/Irf2bp2/Jag2/Kat7/Lig4/Mpzl2/Nfatc1/Notch2/Ppp2r3c/Prdm16/Rabl3/Ripk2/Rsad2/Slc25a5/Smarcd3/Sos2/Sp3/St3gal1/Stat3/Tgfbr2/Zfp36l1/Igkc",39
"GO:0055017","cardiac muscle tissue growth","14/1342","124/25730",0.112903225806452,2.16467958271237,3.04962228398068,0.00529116154703759,0.0435644279783953,0.0334262504200139,"Akap1/Cited2/Dyrk1a/Ep300/Fdps/Fgfr2/Kcnk2/Mapk1/Pdlim5/Pim1/Rxrb/Sav1/Tgfbr2/Tgfbr3",14
"GO:0034620","cellular response to unfolded protein","12/1342","99/25730",0.121212121212121,2.32398500654834,3.0961180208016,0.00539086573675875,0.0442520465208109,0.033953848523761,"Abca7/Akt1/Bag3/Cops5/Dnajb9/Hsf1/Parp8/Pmp22/Ptpn1/Qrich1/Rnf7/Rpap2",12
"GO:0072665","protein localization to vacuole","12/1342","99/25730",0.121212121212121,2.32398500654834,3.0961180208016,0.00539086573675875,0.0442520465208109,0.033953848523761,"Akt1/Atp13a2/Cd81/Depdc5/Hdac6/Hspa8/Lamtor5/Mat2a/Nlk/Rab7/Sqstm1/Vps28",12
"GO:0007416","synapse assembly","28/1342","320/25730",0.0875,1.67762667660209,2.86129588115999,0.00540146650648826,0.0442725897915612,0.0339696110287315,"Amigo1/Cacna1a/Clstn1/Cript/Cyfip2/Dlg5/Fzd5/Gabre/Gnpat/Iqsec1/Lgi2/Lrfn4/Lrrc15/Pdlim5/Pdzd11/Psd/Ptpn1/Ptpn13/Rac3/Rhog/S1pr2/Samd4/Sdcbp/Sema4d/Slc25a46/Snca/Vldlr/Vps35",28
"GO:0009247","glycolipid biosynthetic process","10/1342","75/25730",0.133333333333333,2.55638350720318,3.16636415487541,0.00544910490873479,0.0444630694567957,0.0341157628614425,"B4galt4/B4galt5/Fut4/Gal3st1/Pgap1/Pigm/Pigyl/St3gal1/Tm9sf2/Ugcg",10
"GO:0061951","establishment of protein localization to plasma membrane","10/1342","75/25730",0.133333333333333,2.55638350720318,3.16636415487541,0.00544910490873479,0.0444630694567957,0.0341157628614425,"Akt1/Arhgap44/Blzf1/Cln3/Gga1/Golph3/Rab10/Rab7/Vamp2/Vps35",10
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","10/1342","75/25730",0.133333333333333,2.55638350720318,3.16636415487541,0.00544910490873479,0.0444630694567957,0.0341157628614425,"Bad/Bax/Bbc3/Fbxw7/Flcn/Nupr1/Pawr/Plagl2/Siah1b/Ubb",10
"GO:0043112","receptor metabolic process","11/1342","87/25730",0.126436781609195,2.42415677407198,3.12127927217199,0.005494838455745,0.0447694215164798,0.0343508216270199,"Capn1/Git1/Inpp5f/Ldlr/Lgmn/Lmtk2/Mvb12a/Pex2/Ptpn1/Snca/Znrf3",11
"GO:0010631","epithelial cell migration","13/1342","112/25730",0.116071428571429,2.22542314243134,3.04875198959139,0.00559659387568731,0.0448506745458804,0.0344131657053004,"Aqp1/Clasp2/Daam2/Hdac6/Iqsec1/Jun/Kank1/Marveld3/Rock1/Rreb1/Tgfbr2/Tgfbr3/Wdpcp",13
"GO:1904019","epithelial cell apoptotic process","13/1342","112/25730",0.116071428571429,2.22542314243134,3.04875198959139,0.00559659387568731,0.0448506745458804,0.0344131657053004,"Atg7/Bad/Bax/Bcl2l1/Casp9/Jag2/Lims1/Npc1/Nupr1/Sav1/Tcf7l2/Tgfbr2/Zfp36l1",13
"GO:0006779","porphyrin-containing compound biosynthetic process","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Alas2/Cox10/Hmbs/Iba57/Slc6a9/Uros",6
"GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Cited2/Ep300/Flcn/Sdcbp/Tgfbr3/Thbs1",6
"GO:0032801","receptor catabolic process","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Capn1/Git1/Lgmn/Mvb12a/Ptpn1/Znrf3",6
"GO:0033014","tetrapyrrole biosynthetic process","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Alas2/Cox10/Hmbs/Iba57/Slc6a9/Uros",6
"GO:0060561","apoptotic process involved in morphogenesis","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"B4galt1/Bax/Fzd5/Jag2/Lrp5/Tgfbr3",6
"GO:0065005","protein-lipid complex assembly","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Abca7/Arf1/Mttp/Nr1h2/Plagl2/Soat1",6
"GO:0097345","mitochondrial outer membrane permeabilization","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Acaa2/Bcl2l1/Ier3/Lrrk2/Rhot1/Slc25a5",6
"GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","6/1342","32/25730",0.1875,3.59491430700447,3.44546597526946,0.0056094041875347,0.0448506745458804,0.0344131657053004,"Cited2/Ep300/Flcn/Sdcbp/Tgfbr3/Thbs1",6
"GO:0045601","regulation of endothelial cell differentiation","7/1342","42/25730",0.166666666666667,3.19547938400397,3.34032312747274,0.00561146175039001,0.0448506745458804,0.0344131657053004,"Atoh8/F11r/Foxj2/Rock1/S1pr2/Vegfa/Vezf1",7
"GO:0070633","transepithelial transport","7/1342","42/25730",0.166666666666667,3.19547938400397,3.34032312747274,0.00561146175039001,0.0448506745458804,0.0344131657053004,"Aqp1/Clcn7/Csf2/Itpr1/Ostm1/Scnn1b/Slc26a6",7
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","7/1342","42/25730",0.166666666666667,3.19547938400397,3.34032312747274,0.00561146175039001,0.0448506745458804,0.0344131657053004,"Fbxw7/Hdac5/Pdcd10/Pik3c2a/Tgfbr3/Thbs1/Vegfa",7
"GO:0048771","tissue remodeling","22/1342","234/25730",0.094017094017094,1.80257811405352,2.89306928311371,0.00565619585810415,0.0451422230018327,0.0346368659155514,"Acvr2b/B4galt1/Bax/Capn1/Cbl/Col6a1/Csf1r/Cst3/Eva1a/Fosl2/Gpr137/Klf6/Lrp5/Notch2/Plekhm1/Rab7/Rassf2/Rock1/Suco/Tgfbr3/Tpp1/Vegfa",22
"GO:0051607","defense response to virus","30/1342","351/25730",0.0854700854700855,1.63870737641229,2.82629737680808,0.0056908849628173,0.0452862845996194,0.0347474019484338,"Akap1/Armc5/Atg7/Bcl2l1/Bst2/Ddx60/Fadd/Gpr108/Gpr146/Ifngr1/Irf7/Isg20/Nmb/Nt5c3/Otud4/Polr3g/Ppm1b/Pycard/Riok3/Rnf7/Rsad2/Tlr3/Tmem120a/Trim11/Trim25/Trim65/Trim8/Ube2f/Unc13d/Vamp8",30
"GO:0051146","striated muscle cell differentiation","31/1342","366/25730",0.0846994535519126,1.62393214596923,2.82012689531042,0.00569344864821858,0.0452862845996194,0.0347474019484338,"Acvr1/Akap1/Akt1/Ankrd23/Atg7/Cd81/Col6a1/Csf1r/Dcaf8/Dyrk1a/Ep300/Fdps/Gpx1/Greb1l/Hdac5/Maml1/Myom1/Myom3/Pdlim5/Piezo1/Plekho1/Pmp22/Rcan1/Rxrb/Sdc1/Sik1/Tmod1/Tmod3/Tnnt1/Vegfa/Wdr1",31
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","21/1342","220/25730",0.0954545454545455,1.83013819265682,2.90072210487524,0.00569909709247085,0.0452862845996194,0.0347474019484338,"Akt1/Aqp1/Arhgap44/Atp8b1/Auts2/Cdc42ep1/Cln3/Daam2/Dnm2/Eps8l1/Eps8l2/Icam1/Kank1/Limk2/Nckap1/Plekhm1/Rabl3/Rala/Rap1gap/Rhog/Wdpcp",21
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","9/1342","64/25730",0.140625,2.69618573025335,3.18701359074222,0.00576148435850205,0.0456493260694648,0.0350259575417707,"Akt1/Fbxw7/Gpx1/Gskip/Pdcd10/Pink1/Rnf7/Sod2/Stk25",9
"GO:0009299","mRNA transcription","9/1342","64/25730",0.140625,2.69618573025335,3.18701359074222,0.00576148435850205,0.0456493260694648,0.0350259575417707,"Hipk3/Nr1h2/Nr1h3/Polr2a/Rxrb/Srebf1/Stat3/Taf3/Trim25",9
"GO:0033962","P-body assembly","5/1342","23/25730",0.217391304347826,4.16801658783127,3.56553976534936,0.00586578610312505,0.0461583052938594,0.0354164887114129,"Ago2/Atxn2/Cnot6/Pan2/Pan3",5
"GO:1901673","regulation of mitotic spindle assembly","5/1342","23/25730",0.217391304347826,4.16801658783127,3.56553976534936,0.00586578610312505,0.0461583052938594,0.0354164887114129,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Eml3",5
"GO:1903020","positive regulation of glycoprotein metabolic process","5/1342","23/25730",0.217391304347826,4.16801658783127,3.56553976534936,0.00586578610312505,0.0461583052938594,0.0354164887114129,"Chp1/Ep300/Pawr/Soat1/Tcf7l2",5
"GO:0008206","bile acid metabolic process","8/1342","53/25730",0.150943396226415,2.89401906475832,3.23779806121461,0.00586793893894865,0.0461583052938594,0.0354164887114129,"Atp8b1/Errfi1/Npc1/Nr1h3/Pank2/Pex2/Scp2/Stard4",8
"GO:0048009","insulin-like growth factor receptor signaling pathway","8/1342","53/25730",0.150943396226415,2.89401906475832,3.23779806121461,0.00586793893894865,0.0461583052938594,0.0354164887114129,"Akt1/Atxn1/Col6a1/Gigyf1/Map2k1/Mapk1/Shc1/Zfand2b",8
"GO:0031099","regeneration","22/1342","235/25730",0.0936170212765957,1.79490756888734,2.87159159458873,0.00594219970678136,0.0465058878219905,0.0356831829196484,"Cd81/Cebpa/Cebpb/Col6a1/Erbb2/F7/Gfer/Gpx1/Ifrd1/Inpp5f/Itpr1/Jun/Lamb2/Lifr/Map2k1/Mapk8ip3/Ninj1/Ptpn12/Rps15/Rtca/Scarf1/Ulk1",22
"GO:0045861","negative regulation of proteolysis","16/1342","152/25730",0.105263157894737,2.01819750568672,2.95338557582773,0.00595016606409358,0.0465058878219905,0.0356831829196484,"Akt1/Anks1/Cbx4/Cln3/Cst3/Fbxw7/Fbxw8/Gabarapl2/Hdac6/Lrrk2/Nr1h2/Nr1h3/Rpl5/Thbs1/Usp19/Wac",16
"GO:0051592","response to calcium ion","16/1342","152/25730",0.105263157894737,2.01819750568672,2.95338557582773,0.00595016606409358,0.0465058878219905,0.0356831829196484,"Akt1/Carf/Cpne2/Dusp1/Ep300/Fos/Fosb/Gdi1/Jun/Jund/Lgmn/Mttp/Nfatc1/Smpd1/Thbs1/Txnip",16
"GO:0001885","endothelial cell development","10/1342","76/25730",0.131578947368421,2.5227468821084,3.11857783675044,0.00598864930359535,0.0465058878219905,0.0356831829196484,"Ccm2/F11r/Gpx1/Icam1/Rap2c/Rapgef3/Rock1/S1pr2/Vegfa/Vezf1",10
"GO:0010659","cardiac muscle cell apoptotic process","10/1342","76/25730",0.131578947368421,2.5227468821084,3.11857783675044,0.00598864930359535,0.0465058878219905,0.0356831829196484,"Atg7/Capn1/Gnb1/Hsf1/Hspa8/Mff/Nupr1/Ptpn1/Rapgef3/Sirt5",10
"GO:0048645","animal organ formation","10/1342","76/25730",0.131578947368421,2.5227468821084,3.11857783675044,0.00598864930359535,0.0465058878219905,0.0356831829196484,"Cited2/Emp2/Fgfr2/Gng5/Map2k1/Mapk1/Mks1/Pim1/Smarcd3/Tgfbr2",10
"GO:0150116","regulation of cell-substrate junction organization","10/1342","76/25730",0.131578947368421,2.5227468821084,3.11857783675044,0.00598864930359535,0.0465058878219905,0.0356831829196484,"Clasp2/Iqsec1/Lims1/Pak4/Poldip2/Rab40c/Rnf7/Rock1/Vegfa/Wdpcp",10
"GO:0033002","muscle cell proliferation","26/1342","293/25730",0.0887372013651877,1.70134738534,2.83226356603435,0.00599003208823914,0.0465058878219905,0.0356831829196484,"Akt1/Cited2/Dyrk1a/Egr1/Fgfr2/Fos/Foxj2/Gnai2/Irak4/Jun/Kcnk2/Mapk1/Npr1/Pim1/Poldip2/Rxrb/S1pr2/Sav1/Shc1/Sod2/Stat3/Tcf7l2/Tgfbr2/Tgfbr3/Thbs1/Vegfa",26
"GO:0048738","cardiac muscle tissue development","26/1342","293/25730",0.0887372013651877,1.70134738534,2.83226356603435,0.00599003208823914,0.0465058878219905,0.0356831829196484,"Acvr1/Akap1/Atg7/Cited2/Dyrk1a/Ep300/Fadd/Fdps/Fgfr2/Fkbp1a/Greb1l/Hspg2/Kcnk2/Maml1/Mapk1/Myh7/Pdlim5/Pim1/Ptcd2/Rxrb/Sav1/Sik1/Tgfbr2/Tgfbr3/Ube4b/Vegfa",26
"GO:0051963","regulation of synapse assembly","21/1342","221/25730",0.0950226244343891,1.82185702436426,2.87836131775859,0.00599719241165233,0.0465058878219905,0.0356831829196484,"Amigo1/Clstn1/Cript/Cyfip2/Dlg5/Iqsec1/Lrfn4/Lrrc15/Pdlim5/Pdzd11/Psd/Ptpn1/Ptpn13/Rac3/Rhog/S1pr2/Samd4/Sema4d/Snca/Vldlr/Vps35",21
"GO:1903312","negative regulation of mRNA metabolic process","13/1342","113/25730",0.115044247787611,2.20572913232133,3.0131757259259,0.00603030456010328,0.0466964235553607,0.0358293777724938,"Cirbp/Dyrk1a/Hnrnpa0/Hnrnpl/Lrpprc/Mapkapk2/Nrde2/Rbm47/Stat3/Taf15/U2af2/Vegfa/Zc3h14",13
"GO:0006163","purine nucleotide metabolic process","38/1342","475/25730",0.08,1.53383010432191,2.7547094442593,0.00614375768580834,0.0475076708179833,0.0364518341069698,"Atp1b1/Bad/Bcl2l1/Bend3/Bpgm/Col6a1/Dcxr/Ep300/Flcn/Gale/Git1/Hspa8/Ier3/Khk/Ldhd/Lrrk2/Map2k1/Mlst8/Mttp/Myh7/Nadk2/Ndufb11/Ndufb2/Npr1/Nudt2/Nupr1/Pde4a/Pde9a/Pgk1/Ppat/Ppp2ca/Prkaca/Rbks/Rpe/Slc1a3/Slc4a1/Stat3/Xdh",38
"GO:0031960","response to corticosteroid","18/1342","180/25730",0.1,1.91728763040238,2.8969830596625,0.00626923379829761,0.0483519091561174,0.0370996039369476,"Aqp1/Casp9/Cebpa/Dusp1/Eif4e/Ep300/Errfi1/Fos/Fosb/Fosl2/Hdac6/Hmgb1/Map2k1/Scnn1a/Scnn1b/Sgk1/Zfp36l1/Zfp764",18
"GO:0001732","formation of cytoplasmic translation initiation complex","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Eif3b/Eif3i/Eif3j2/Eif5",4
"GO:0070508","cholesterol import","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Ldlr/Scp2/Stard4/Stard5",4
"GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Fem1a/Klhdc1/Klhdc3/Nemf",4
"GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Acaa2/Bcl2l1/Ier3/Slc25a5",4
"GO:1905671","regulation of lysosome organization","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Flcn/Fnip1/Tmem106b/Ywhaz",4
"GO:2001046","positive regulation of integrin-mediated signaling pathway","4/1342","15/25730",0.266666666666667,5.11276701440636,3.7375420813924,0.00633013424656512,0.0483519091561174,0.0370996039369476,"Emp2/Lamb1/Lamb2/Lims1",4
"GO:0009451","RNA modification","16/1342","153/25730",0.104575163398693,2.00500667231622,2.92475489819437,0.00633253465443206,0.0483519091561174,0.0370996039369476,"Akt1/Alkbh8/B3gntl1/Dus3l/Elp6/Mocs3/Mtfmt/Rbm47/Thada/Thg1l/Trdmt1/Trmt1/Trmt112/Tyw3/Tyw5/Wdr4",16
